lat;lng;STREET TYPOLOGY;;
51.505948;-0.099364;pedestrian;;
51.506305;-0.099303;pedestrian;;
51.506662;-0.099248;pedestrian;;
51.516575;-0.164344;pedestrian;;
51.516349;-0.164758;pedestrian;;
51.538153;-0.103734;pedestrian;;
51.53856;-0.103799;pedestrian;;
51.538973;-0.103805;pedestrian;;
51.539386;-0.103811;pedestrian;;
51.517799;-0.078276;pedestrian;;
51.517971;-0.078654;pedestrian;;
51.475311;-0.057498;pedestrian;;
51.475678;-0.057539;pedestrian;;
51.476045;-0.05758;pedestrian;;
51.476411;-0.057628;pedestrian;;
51.476776;-0.057697;pedestrian;;
51.499987;-0.17712;pedestrian;;
51.500287;-0.176956;pedestrian;;
51.500562;-0.177028;pedestrian;;
51.500556;-0.177421;pedestrian;;
51.500457;-0.177468;pedestrian;;
51.500233;-0.177432;pedestrian;;
51.54695;-0.112599;pedestrian;;
51.547132;-0.112804;pedestrian;;
51.478625;-0.094714;pedestrian;;
51.478285;-0.094562;pedestrian;;
51.478501;-0.094256;pedestrian;;
51.47192;-0.058741;pedestrian;;
51.472105;-0.058954;pedestrian;;
51.472311;-0.059067;pedestrian;;
51.514916;-0.092495;pedestrian;;
51.514968;-0.092472;pedestrian;;
51.555813;-0.177333;pedestrian;;
51.555568;-0.177868;pedestrian;;
51.555367;-0.178451;pedestrian;;
51.55618;-0.177762;pedestrian;;
51.55596;-0.178185;pedestrian;;
51.55582;-0.178695;pedestrian;;
51.507911;-0.102276;pedestrian;;
51.508143;-0.102309;pedestrian;;
51.50802;-0.101959;pedestrian;;
51.490798;-0.225;pedestrian;;
51.490981;-0.224501;pedestrian;;
51.49109;-0.224502;pedestrian;;
51.491051;-0.225074;pedestrian;;
51.539979;-0.102528;pedestrian;;
51.539893;-0.102857;pedestrian;;
51.535779;-0.10445;pedestrian;;
51.535477;-0.104447;pedestrian;;
51.535294;-0.104344;pedestrian;;
51.53549;-0.104731;pedestrian;;
51.535484;-0.104866;pedestrian;;
51.535791;-0.10496;pedestrian;;
51.473997;-0.088882;pedestrian;;
51.473712;-0.089003;pedestrian;;
51.476269;-0.091425;pedestrian;;
51.476019;-0.091675;pedestrian;;
51.475811;-0.09202;pedestrian;;
51.47562;-0.092385;pedestrian;;
51.541315;-0.1194;pedestrian;;
51.541124;-0.119109;pedestrian;;
51.540834;-0.118782;pedestrian;;
51.540482;-0.118725;pedestrian;;
51.539817;-0.118538;pedestrian;;
51.539398;-0.118517;pedestrian;;
51.556001;-0.12326;pedestrian;;
51.556084;-0.123511;pedestrian;;
51.533538;-0.108114;pedestrian;;
51.533806;-0.108146;pedestrian;;
51.534774;-0.104545;pedestrian;;
51.534605;-0.10414;pedestrian;;
51.535575;-0.103093;pedestrian;;
51.535732;-0.103352;pedestrian;;
51.535822;-0.10292;pedestrian;;
51.535955;-0.102516;pedestrian;;
51.554716;-0.110619;pedestrian;;
51.555059;-0.110267;pedestrian;;
51.555402;-0.109914;pedestrian;;
51.556567;-0.10762;pedestrian;;
51.556598;-0.107039;pedestrian;;
51.556629;-0.106458;pedestrian;;
51.556629;-0.106458;pedestrian;;
51.556635;-0.106314;pedestrian;;
51.556473;-0.107621;pedestrian;;
51.556482;-0.108104;pedestrian;;
51.556378;-0.108675;pedestrian;;
51.556572;-0.108562;pedestrian;;
51.556599;-0.107954;pedestrian;;
51.556487;-0.107807;pedestrian;;
51.556408;-0.108243;pedestrian;;
51.556329;-0.108678;pedestrian;;
51.537118;-0.101224;pedestrian;;
51.537106;-0.10158;pedestrian;;
51.536881;-0.101534;pedestrian;;
51.518621;-0.11352;pedestrian;;
51.518698;-0.112982;pedestrian;;
51.518451;-0.109765;pedestrian;;
51.518277;-0.110005;pedestrian;;
51.518829;-0.109913;pedestrian;;
51.518795;-0.10935;pedestrian;;
51.518454;-0.109389;pedestrian;;
51.51849;-0.109949;pedestrian;;
51.519471;-0.109323;pedestrian;;
51.519186;-0.109094;pedestrian;;
51.516204;-0.106895;pedestrian;;
51.51905;-0.113703;pedestrian;;
51.518755;-0.113568;pedestrian;;
51.518452;-0.11351;pedestrian;;
51.549631;-0.098457;pedestrian;;
51.549212;-0.0985;pedestrian;;
51.54919;-0.098502;pedestrian;;
51.549149;-0.098506;pedestrian;;
51.508457;-0.124499;pedestrian;;
51.508185;-0.124016;pedestrian;;
51.507911;-0.123534;pedestrian;;
51.507637;-0.123054;pedestrian;;
51.507316;-0.122693;pedestrian;;
51.506104;-0.125419;pedestrian;;
51.506044;-0.125655;pedestrian;;
51.504432;-0.090462;pedestrian;;
51.504298;-0.090143;pedestrian;;
51.515223;-0.105287;pedestrian;;
51.515393;-0.105176;pedestrian;;
51.514414;-0.104596;pedestrian;;
51.514743;-0.104872;pedestrian;;
51.514708;-0.105041;pedestrian;;
51.516491;-0.108113;pedestrian;;
51.516162;-0.108235;pedestrian;;
51.515832;-0.108358;pedestrian;;
51.508668;-0.125835;pedestrian;;
51.50892;-0.125844;pedestrian;;
51.509172;-0.125854;pedestrian;;
51.512814;-0.123719;pedestrian;;
51.51301;-0.123941;pedestrian;;
51.513207;-0.124164;pedestrian;;
51.529028;-0.143339;pedestrian;;
51.528965;-0.143809;pedestrian;;
51.52384;-0.091508;pedestrian;;
51.523997;-0.090972;pedestrian;;
51.52409;-0.091405;pedestrian;;
51.523925;-0.091953;pedestrian;;
51.547258;-0.132072;pedestrian;;
51.547135;-0.1324;pedestrian;;
51.516034;-0.139519;pedestrian;;
51.515613;-0.139314;pedestrian;;
51.519775;-0.09444;pedestrian;;
51.519531;-0.094415;pedestrian;;
51.519536;-0.094193;pedestrian;;
51.519434;-0.094029;pedestrian;;
51.51946;-0.093789;pedestrian;;
51.519318;-0.093438;pedestrian;;
51.519333;-0.092992;pedestrian;;
51.5195;-0.093499;pedestrian;;
51.519631;-0.093901;pedestrian;;
51.520028;-0.09418;pedestrian;;
51.519935;-0.093768;pedestrian;;
51.520057;-0.093376;pedestrian;;
51.520405;-0.093624;pedestrian;;
51.520257;-0.094184;pedestrian;;
51.519252;-0.09304;pedestrian;;
51.51912;-0.092473;pedestrian;;
51.519219;-0.09219;pedestrian;;
51.519301;-0.09266;pedestrian;;
51.505893;-0.081302;pedestrian;;
51.505579;-0.081558;pedestrian;;
51.505267;-0.081821;pedestrian;;
51.504954;-0.082049;pedestrian;;
51.509228;-0.215974;pedestrian;;
51.509164;-0.216336;pedestrian;;
51.509096;-0.216694;pedestrian;;
51.509252;-0.216396;pedestrian;;
51.509169;-0.216311;pedestrian;;
51.512444;-0.116128;pedestrian;;
51.512344;-0.11674;pedestrian;;
51.512151;-0.117273;pedestrian;;
51.511876;-0.117715;pedestrian;;
51.498468;-0.084136;pedestrian;;
51.498785;-0.083884;pedestrian;;
51.499069;-0.083567;pedestrian;;
51.499368;-0.083274;pedestrian;;
51.503912;-0.081077;pedestrian;;
51.504229;-0.080747;pedestrian;;
51.504548;-0.080422;pedestrian;;
51.504867;-0.080097;pedestrian;;
51.514024;-0.124721;pedestrian;;
51.514383;-0.125154;pedestrian;;
51.514403;-0.097206;pedestrian;;
51.514671;-0.097041;pedestrian;;
51.490725;-0.128908;pedestrian;;
51.490549;-0.128365;pedestrian;;
51.490232;-0.128539;pedestrian;;
51.49015;-0.128952;pedestrian;;
51.490386;-0.129191;pedestrian;;
51.518003;-0.209742;pedestrian;;
51.51816;-0.209083;pedestrian;;
51.518349;-0.208447;pedestrian;;
51.518567;-0.207833;pedestrian;;
51.518839;-0.207285;pedestrian;;
51.518977;-0.207362;pedestrian;;
51.519211;-0.206909;pedestrian;;
51.519458;-0.206472;pedestrian;;
51.520765;-0.20758;pedestrian;;
51.52107;-0.207195;pedestrian;;
51.518406;-0.205775;pedestrian;;
51.518213;-0.206247;pedestrian;;
51.518032;-0.206734;pedestrian;;
51.515671;-0.108423;pedestrian;;
51.515765;-0.109085;pedestrian;;
51.515744;-0.107465;pedestrian;;
51.515658;-0.107962;pedestrian;;
51.515549;-0.108219;pedestrian;;
51.515585;-0.108318;pedestrian;;
51.515725;-0.108898;pedestrian;;
51.515728;-0.10876;pedestrian;;
51.515975;-0.108423;pedestrian;;
51.516353;-0.108286;pedestrian;;
51.516202;-0.108064;pedestrian;;
51.515834;-0.108152;pedestrian;;
51.489993;-0.162946;pedestrian;;
51.489948;-0.162881;pedestrian;;
51.512962;-0.146761;pedestrian;;
51.512764;-0.146295;pedestrian;;
51.512564;-0.145831;pedestrian;;
51.508153;-0.12615;pedestrian;;
51.507989;-0.125844;pedestrian;;
51.507826;-0.125537;pedestrian;;
51.506159;-0.224462;pedestrian;;
51.506258;-0.224078;pedestrian;;
51.511145;-0.145987;pedestrian;;
51.511219;-0.145633;pedestrian;;
51.511241;-0.145269;pedestrian;;
51.469813;-0.068368;pedestrian;;
51.470171;-0.068663;pedestrian;;
51.470531;-0.068953;pedestrian;;
51.511485;-0.137225;pedestrian;;
51.511794;-0.137166;pedestrian;;
51.515215;-0.108101;pedestrian;;
51.51513;-0.108525;pedestrian;;
51.515228;-0.108611;pedestrian;;
51.512881;-0.09721;pedestrian;;
51.513017;-0.097097;pedestrian;;
51.512614;-0.097553;pedestrian;;
51.512285;-0.097581;pedestrian;;
51.512526;-0.081024;pedestrian;;
51.512477;-0.081029;pedestrian;;
51.520727;-0.103165;pedestrian;;
51.520405;-0.102822;pedestrian;;
51.520494;-0.102326;pedestrian;;
51.520681;-0.101788;pedestrian;;
51.474629;-0.094643;pedestrian;;
51.474787;-0.094021;pedestrian;;
51.474916;-0.093382;pedestrian;;
51.544193;-0.084535;pedestrian;;
51.544264;-0.085006;pedestrian;;
51.544332;-0.085479;pedestrian;;
51.531459;-0.047615;pedestrian;;
51.531614;-0.047701;pedestrian;;
51.528298;-0.050531;pedestrian;;
51.528157;-0.050406;pedestrian;;
51.52631;-0.05292;pedestrian;;
51.526511;-0.052986;pedestrian;;
51.52762;-0.05128;pedestrian;;
51.527683;-0.051008;pedestrian;;
51.527213;-0.050006;pedestrian;;
51.527171;-0.05013;pedestrian;;
51.535749;-0.054377;pedestrian;;
51.535611;-0.05431;pedestrian;;
51.52623;-0.053712;pedestrian;;
51.526215;-0.053892;pedestrian;;
51.505896;-0.150556;pedestrian;;
51.506047;-0.150927;pedestrian;;
51.506196;-0.150745;pedestrian;;
51.513841;-0.138934;pedestrian;;
51.513932;-0.13841;pedestrian;;
51.513267;-0.138377;pedestrian;;
51.513408;-0.137948;pedestrian;;
51.519579;-0.110009;pedestrian;;
51.519533;-0.110485;pedestrian;;
51.519414;-0.110225;pedestrian;;
51.517211;-0.173297;pedestrian;;
51.517191;-0.173264;pedestrian;;
51.517098;-0.173751;pedestrian;;
51.517157;-0.173834;pedestrian;;
51.544666;-0.072525;pedestrian;;
51.544665;-0.071964;pedestrian;;
51.544322;-0.071957;pedestrian;;
51.543972;-0.071957;pedestrian;;
51.517162;-0.1731;pedestrian;;
51.517242;-0.172954;pedestrian;;
51.517624;-0.181405;pedestrian;;
51.517511;-0.18094;pedestrian;;
51.517744;-0.180517;pedestrian;;
51.517757;-0.180777;pedestrian;;
51.519561;-0.180272;pedestrian;;
51.51925;-0.180168;pedestrian;;
51.519206;-0.179958;pedestrian;;
51.519284;-0.180407;pedestrian;;
51.517852;-0.084348;pedestrian;;
51.517716;-0.083685;pedestrian;;
51.517566;-0.083023;pedestrian;;
51.50424;-0.076833;pedestrian;;
51.504379;-0.076377;pedestrian;;
51.514643;-0.108136;pedestrian;;
51.514591;-0.107725;pedestrian;;
51.503887;-0.075027;pedestrian;;
51.503715;-0.074414;pedestrian;;
51.503517;-0.073823;pedestrian;;
51.50331;-0.073238;pedestrian;;
51.503076;-0.072681;pedestrian;;
51.502821;-0.07215;pedestrian;;
51.50398;-0.075302;pedestrian;;
51.503887;-0.075027;pedestrian;;
51.541006;-0.055201;pedestrian;;
51.540999;-0.055701;pedestrian;;
51.540982;-0.0562;pedestrian;;
51.506554;-0.086623;pedestrian;;
51.506487;-0.086036;pedestrian;;
51.506464;-0.08544;pedestrian;;
51.506453;-0.084842;pedestrian;;
51.506392;-0.084254;pedestrian;;
51.506312;-0.083671;pedestrian;;
51.511352;-0.077819;pedestrian;;
51.51122;-0.07774;pedestrian;;
51.51122;-0.07774;pedestrian;;
51.510987;-0.077666;pedestrian;;
51.510753;-0.077593;pedestrian;;
51.505778;-0.116024;pedestrian;;
51.50551;-0.115826;pedestrian;;
51.505203;-0.116212;pedestrian;;
51.505451;-0.116387;pedestrian;;
51.521793;-0.10262;pedestrian;;
51.521972;-0.102736;pedestrian;;
51.521972;-0.102736;pedestrian;;
51.522038;-0.10278;pedestrian;;
51.522038;-0.10278;pedestrian;;
51.522178;-0.10292;pedestrian;;
51.49938;-0.050808;pedestrian;;
51.499683;-0.050448;pedestrian;;
51.499956;-0.049978;pedestrian;;
51.500225;-0.049501;pedestrian;;
51.500024;-0.04999;pedestrian;;
51.49998;-0.049937;pedestrian;;
51.506541;-0.14636;pedestrian;;
51.506626;-0.146024;pedestrian;;
51.506194;-0.146991;pedestrian;;
51.506435;-0.147072;pedestrian;;
51.53396;-0.053526;pedestrian;;
51.533954;-0.053603;pedestrian;;
51.533705;-0.05311;pedestrian;;
51.533632;-0.053096;pedestrian;;
51.512;-0.129341;pedestrian;;
51.512364;-0.129585;pedestrian;;
51.512104;-0.12975;pedestrian;;
51.502023;-0.18424;pedestrian;;
51.501796;-0.184321;pedestrian;;
51.49242;-0.138958;pedestrian;;
51.49224;-0.1385;pedestrian;;
51.492068;-0.138615;pedestrian;;
51.518012;-0.088926;pedestrian;;
51.517898;-0.088991;pedestrian;;
51.514368;-0.097595;pedestrian;;
51.514332;-0.098121;pedestrian;;
51.514296;-0.098647;pedestrian;;
51.509943;-0.130421;pedestrian;;
51.509969;-0.13044;pedestrian;;
51.509969;-0.13044;pedestrian;;
51.510219;-0.130574;pedestrian;;
51.512245;-0.122123;pedestrian;;
51.511936;-0.121757;pedestrian;;
51.511915;-0.123835;pedestrian;;
51.512185;-0.123264;pedestrian;;
51.512438;-0.122671;pedestrian;;
51.512296;-0.122183;pedestrian;;
51.510085;-0.129527;pedestrian;;
51.510026;-0.129518;pedestrian;;
51.528338;-0.123425;pedestrian;;
51.52833;-0.122797;pedestrian;;
51.528289;-0.122165;pedestrian;;
51.528252;-0.121534;pedestrian;;
51.52313;-0.129045;pedestrian;;
51.522846;-0.128955;pedestrian;;
51.522592;-0.128679;pedestrian;;
51.522336;-0.12841;pedestrian;;
51.514384;-0.098762;pedestrian;;
51.514344;-0.099389;pedestrian;;
51.514468;-0.099612;pedestrian;;
51.51474;-0.099738;pedestrian;;
51.514839;-0.099383;pedestrian;;
51.514765;-0.098808;pedestrian;;
51.50293;-0.088796;pedestrian;;
51.503328;-0.088582;pedestrian;;
51.503725;-0.088367;pedestrian;;
51.513137;-0.067743;pedestrian;;
51.51298;-0.068258;pedestrian;;
51.512823;-0.068773;pedestrian;;
51.512505;-0.068676;pedestrian;;
51.512165;-0.068498;pedestrian;;
51.497815;-0.081006;pedestrian;;
51.497599;-0.080679;pedestrian;;
51.497394;-0.080936;pedestrian;;
51.497167;-0.081162;pedestrian;;
51.49747;-0.081242;pedestrian;;
51.497815;-0.081006;pedestrian;;
51.497849;-0.080992;pedestrian;;
51.503121;-0.071852;pedestrian;;
51.502821;-0.07215;pedestrian;;
51.497342;-0.080966;pedestrian;;
51.497158;-0.080753;pedestrian;;
51.491415;-0.068889;pedestrian;;
51.491344;-0.068911;pedestrian;;
51.491022;-0.069862;pedestrian;;
51.491013;-0.069759;pedestrian;;
51.490417;-0.069077;pedestrian;;
51.490597;-0.069009;pedestrian;;
51.490805;-0.068233;pedestrian;;
51.490838;-0.068575;pedestrian;;
51.51251;-0.083597;pedestrian;;
51.512275;-0.083656;pedestrian;;
51.512065;-0.083473;pedestrian;;
51.509246;-0.077815;pedestrian;;
51.509132;-0.07822;pedestrian;;
51.508729;-0.078469;pedestrian;;
51.508333;-0.078745;pedestrian;;
51.508395;-0.078567;pedestrian;;
51.508495;-0.078112;pedestrian;;
51.508897;-0.077858;pedestrian;;
51.51836;-0.126958;pedestrian;;
51.518232;-0.126462;pedestrian;;
51.518481;-0.125875;pedestrian;;
51.518729;-0.125282;pedestrian;;
51.519044;-0.125246;pedestrian;;
51.518873;-0.125612;pedestrian;;
51.518861;-0.126135;pedestrian;;
51.518584;-0.126491;pedestrian;;
51.523922;-0.133003;pedestrian;;
51.523819;-0.132891;pedestrian;;
51.519459;-0.133772;pedestrian;;
51.519634;-0.133321;pedestrian;;
51.468956;-0.178722;pedestrian;;
51.469076;-0.179183;pedestrian;;
51.469196;-0.179641;pedestrian;;
51.514172;-0.139646;pedestrian;;
51.514026;-0.139358;pedestrian;;
51.522084;-0.117264;pedestrian;;
51.521796;-0.117139;pedestrian;;
51.545054;-0.07616;pedestrian;;
51.545033;-0.075921;pedestrian;;
51.514938;-0.121846;pedestrian;;
51.51472;-0.122153;pedestrian;;
51.515211;-0.108397;pedestrian;;
51.515645;-0.108237;pedestrian;;
51.512405;-0.122311;pedestrian;;
51.512373;-0.122383;pedestrian;;
51.514796;-0.108399;pedestrian;;
51.514703;-0.108633;pedestrian;;
51.479341;-0.158358;pedestrian;;
51.479281;-0.157981;pedestrian;;
51.539051;-0.186482;pedestrian;;
51.539275;-0.185931;pedestrian;;
51.53947;-0.185352;pedestrian;;
51.539645;-0.184757;pedestrian;;
51.539806;-0.184153;pedestrian;;
51.539962;-0.183544;pedestrian;;
51.540116;-0.182934;pedestrian;;
51.540259;-0.182318;pedestrian;;
51.540383;-0.181691;pedestrian;;
51.532925;-0.196944;pedestrian;;
51.533073;-0.196457;pedestrian;;
51.53297;-0.195913;pedestrian;;
51.481551;-0.179684;pedestrian;;
51.481358;-0.179419;pedestrian;;
51.481095;-0.179206;pedestrian;;
51.481516;-0.179499;pedestrian;;
51.48167;-0.179371;pedestrian;;
51.481982;-0.179289;pedestrian;;
51.48196;-0.178695;pedestrian;;
51.481926;-0.178102;pedestrian;;
51.476081;-0.080773;pedestrian;;
51.476032;-0.081229;pedestrian;;
51.499481;-0.156425;pedestrian;;
51.499256;-0.156814;pedestrian;;
51.499037;-0.157213;pedestrian;;
51.498821;-0.157616;pedestrian;;
51.510519;-0.137379;pedestrian;;
51.510499;-0.137205;pedestrian;;
51.508142;-0.186956;pedestrian;;
51.507746;-0.186781;pedestrian;;
51.507349;-0.186606;pedestrian;;
51.506953;-0.186425;pedestrian;;
51.506556;-0.186256;pedestrian;;
51.506159;-0.186081;pedestrian;;
51.505762;-0.185905;pedestrian;;
51.505366;-0.18573;pedestrian;;
51.50497;-0.185549;pedestrian;;
51.504572;-0.185381;pedestrian;;
51.504027;-0.15311;pedestrian;;
51.504118;-0.153796;pedestrian;;
51.504219;-0.154478;pedestrian;;
51.504341;-0.155152;pedestrian;;
51.504463;-0.155826;pedestrian;;
51.504581;-0.156502;pedestrian;;
51.504703;-0.157175;pedestrian;;
51.504834;-0.157845;pedestrian;;
51.504964;-0.158515;pedestrian;;
51.505094;-0.159185;pedestrian;;
51.505239;-0.159846;pedestrian;;
51.505389;-0.160506;pedestrian;;
51.505538;-0.161166;pedestrian;;
51.505682;-0.161828;pedestrian;;
51.505817;-0.162496;pedestrian;;
51.50592;-0.163177;pedestrian;;
51.506;-0.163867;pedestrian;;
51.506027;-0.164565;pedestrian;;
51.505998;-0.165265;pedestrian;;
51.50597;-0.165965;pedestrian;;
51.50598;-0.166667;pedestrian;;
51.505991;-0.167368;pedestrian;;
51.506001;-0.168069;pedestrian;;
51.506012;-0.168771;pedestrian;;
51.506057;-0.169468;pedestrian;;
51.487572;-0.142808;pedestrian;;
51.487205;-0.142693;pedestrian;;
51.486923;-0.142861;pedestrian;;
51.486552;-0.14278;pedestrian;;
51.486181;-0.142699;pedestrian;;
51.50656;-0.146799;pedestrian;;
51.506476;-0.146774;pedestrian;;
51.497457;-0.081248;pedestrian;;
51.497595;-0.081741;pedestrian;;
51.527512;-0.096967;pedestrian;;
51.527459;-0.097504;pedestrian;;
51.527163;-0.097531;pedestrian;;
51.527215;-0.097068;pedestrian;;
51.521082;-0.125414;pedestrian;;
51.521238;-0.125246;pedestrian;;
51.504187;-0.113338;pedestrian;;
51.504008;-0.113585;pedestrian;;
51.518902;-0.114244;pedestrian;;
51.518576;-0.114088;pedestrian;;
51.51824;-0.114008;pedestrian;;
51.535391;-0.118284;pedestrian;;
51.535287;-0.117894;pedestrian;;
51.535243;-0.117385;pedestrian;;
51.535527;-0.117257;pedestrian;;
51.501663;-0.203195;pedestrian;;
51.501465;-0.203481;pedestrian;;
51.506516;-0.200721;pedestrian;;
51.506153;-0.200471;pedestrian;;
51.505889;-0.200143;pedestrian;;
51.506221;-0.200231;pedestrian;;
51.506582;-0.200488;pedestrian;;
51.51236;-0.123203;pedestrian;;
51.512262;-0.123089;pedestrian;;
51.525093;-0.140237;pedestrian;;
51.524939;-0.140909;pedestrian;;
51.524954;-0.141499;pedestrian;;
51.525374;-0.14174;pedestrian;;
51.549799;-0.075514;pedestrian;;
51.549784;-0.075206;pedestrian;;
51.473295;-0.047011;pedestrian;;
51.473334;-0.046965;pedestrian;;
51.480941;-0.197459;pedestrian;;
51.481085;-0.197204;pedestrian;;
51.52459;-0.133066;pedestrian;;
51.524668;-0.133107;pedestrian;;
51.504298;-0.090143;pedestrian;;
51.504219;-0.089682;pedestrian;;
51.512955;-0.126004;pedestrian;;
51.512975;-0.125956;pedestrian;;
51.512853;-0.126201;pedestrian;;
51.512955;-0.126004;pedestrian;;
51.512595;-0.127141;pedestrian;;
51.512625;-0.12694;pedestrian;;
51.512628;-0.138797;pedestrian;;
51.512711;-0.1389;pedestrian;;
51.512628;-0.138797;pedestrian;;
51.512577;-0.138909;pedestrian;;
51.494401;-0.174519;pedestrian;;
51.494519;-0.17383;pedestrian;;
51.494838;-0.173627;pedestrian;;
51.494974;-0.173495;pedestrian;;
51.494532;-0.1734;pedestrian;;
51.494377;-0.173998;pedestrian;;
51.474888;-0.183557;pedestrian;;
51.475077;-0.183186;pedestrian;;
51.474911;-0.182795;pedestrian;;
51.474572;-0.182979;pedestrian;;
51.474667;-0.183305;pedestrian;;
51.473303;-0.182621;pedestrian;;
51.472953;-0.182836;pedestrian;;
51.472604;-0.183052;pedestrian;;
51.472255;-0.183267;pedestrian;;
51.471906;-0.183483;pedestrian;;
51.510701;-0.135538;pedestrian;;
51.510375;-0.135247;pedestrian;;
51.514603;-0.142054;pedestrian;;
51.514627;-0.14186;pedestrian;;
51.514517;-0.146046;pedestrian;;
51.514727;-0.146257;pedestrian;;
51.491163;-0.205003;pedestrian;;
51.491222;-0.205045;pedestrian;;
